pcode,country,buffer.km,N.in.buffer,dist.to.point,name
LL414ZB,W92000004,20,6,4.96394546985614,HEALTH SERVICES CENTRE
CF117DY,W92000004,20,152,0.225809554240165,CARDIFF BAY SURGERY
CF398AU,W92000004,20,173,1.1091740606415,PARK LANE SURGERY
SA15SL,W92000004,20,96,0.189858198254156,NICHOLL STREET MEDICAL CENTRE
NP181HP,W92000004,20,112,3.09532905849468,HMP USK / PRESCOED
SA731AF,W92000004,20,19,1.25589781044478,BARLOW HOUSE SURGERY
LL128TT,W92000004,20,64,2.22404464597503,ALYN FAMILY DOCTORS
NP445BL,W92000004,20,146,0.273514852084905,GREENMEADOW SURGERY
HR35AU,W92000004,20,4,11.2846038306114,HAYGARTH MEDICAL CENTRE
SA59DN,W92000004,20,106,0.517943530544189,BRYNHYFRYD MEDICAL CENTRE
SA199UG,W92000004,20,15,9.7353144889097,LLANFAIR SURGERY
CH71NW,W92000004,20,69,0.339708550936447,LOCUM S
CF39XW,W92000004,20,211,1.99966932526621,LLANRUMNEY MEDICAL GROUP
LL748SY,W92000004,20,21,1.0636015544131,GERAFON SURGERY
SY234UA,W92000004,20,9,2.83213450905279,YSTWYTH MEDICAL GROUP
CF56WJ,W92000004,20,165,0.542347731672944,MEDDYGFA LANSDOWNE SURGERY
CF87XX,W92000004,20,267,0.384849344671443,CAERPHILLY LHB
SY161NL,W92000004,20,9,0.437314330613949,NEWTOWN MEDICAL CENTRE
CF111UD,W92000004,20,149,0.631157506294391,GRANGE MEDICAL PRACTICE
NP35PR,W92000004,20,108,0.59515837073126,GLAN RHYD SURGERY
CF116TB,W92000004,20,154,0.270440619850348,GRANGE MEDICAL PRACTICE
CH53EX,W92000004,20,59,0.566858344876668,NORTH WALES GP OOH SERVICE
CF18XU,W92000004,20,156,0.493063170522304,RIVERSIDE HEALTH CENTRE
LL499PG,W92000004,20,10,0.19170682493294,DR JM LOCUM'S PRACTICE
SA611NT,W92000004,20,22,0.241864467550487,SAINT THOMAS SURGERY
SA389PZ,W92000004,20,9,2.97527349216866,MEDDYGFA EMLYN
CF30PL,W92000004,20,187,1.01246534797463,WILLOWBROOK SURGERY
LD23EH,W92000004,20,7,0.908722373058122,MAESYCOED
CF230DY,W92000004,20,186,0.811838360427853,DR RD JONES' PRACTICE
SA49BS,W92000004,20,104,1.50229580328256,TY'R FELIN SURGERY
SA444EJ,W92000004,20,12,2.87326454432202,LLYNYFRAN SURGERY
SA328QF,W92000004,20,20,4.2564471182272,MEDDYGFA TEILO
SY156JX,W92000004,20,8,5.93791099540719,MONTGOMERY HEALTH CENTRE
NPT9AY,W92000004,20,131,0.197040154842504,PARK SURGERY
NP109AX,W92000004,20,192,1.6370763105871,THE ROGERSTONE PRACTICE
CF35TP,W92000004,20,195,0.634217536130098,LLANRUMNEY MEDICAL GROUP
CF17SY,W92000004,20,154,0.328615536623571,DR S VAID'S PRACTICE
SA634XB,W92000004,20,25,6.98068953136654,"OOH OFFICE, 1ST FLR"
NP22AL,W92000004,20,250,0.4784946857735,AVICENNA MEDICAL CENTRE
CF78EJ,W92000004,20,209,0.817140152477323,NEWPARK SURGERY
SA42WS,W92000004,20,102,0.421674717123857,TY'R FELIN SURGERY
NP66PU,W92000004,20,59,5.83113982367995,WYE DEAN PRACTICE
NP234AF,W92000004,20,99,0.115414219067455,DR DL DAVIES' PRACTICE
SA65NS,W92000004,20,113,0.572621596572202,CLYDACH PRIMARY CARE CENTRE
SY231WU,W92000004,20,10,0.205594482144916,MEDDYGFA'R LLAN
SA127LZ,W92000004,20,103,0.33398285417774,DR YA PATEL'S PRACTICE
LL413TG,W92000004,20,7,1.64419331575179,HEALTH SERVICES CENTRE
CF643PS,W92000004,20,127,0.540486365826328,REDLANDS SURGERY
CF447PB,W92000004,20,124,0.133933342588099,74 MONK STREET
SA129PW,W92000004,20,109,0.409387525408893,CWMAVON HEALTH CENTRE
SA84HR,W92000004,20,106,0.113335122391017,PONTARDAWE PRIMARY CARE CENTRE
SA15HR,W92000004,20,97,0.26435909013916,KINGSWAY SURGERY
LL546PU,W92000004,20,24,0.872090283521762,LLYS MEDDYG
LL539AR,W92000004,20,4,0.705113170086159,TREFLAN
CF482UW,W92000004,20,105,3.8364254894223,MORLAIS MEDICAL PRACTICE
SA112EN,W92000004,20,109,1.53770905170779,ALFRED ST PRIMARY CARE CENTRE
SA129EP,W92000004,20,109,0.396561590526716,CWMAVON HEALTH CENTRE
CF371DT,W92000004,20,214,0.0839213980671785,DRUGAID
NP63EH,W92000004,20,59,4.82189987215113,UNDERWOOD HEALTH CENTRE
CF242DQ,W92000004,20,173,0.531927418470357,CLOUGHMORE MEDICAL CENTRE
CF447EA,W92000004,20,123,0.163539585502714,DR S MAHMUD'S PRACTICE
LL143RE,W92000004,20,39,0.562530276208729,DR A HUSAIN'S PRACTICE
LL284AP,W92000004,20,39,0.501389002746465,RHOSLAN SURGERY
LL537ST,W92000004,20,3,3.9833310937114,MEDDYGFA RHYDBACH
LD23RT,W92000004,20,4,4.45044774209439,MAESYCOED
CF717JJ,W92000004,20,112,1.12161184099356,COWBRIDGE & VALE MEDICAL PRACTICE
NP445YA,W92000004,20,136,0.670967915268346,NEW CHAPEL STREET SURGERY
SA152YA,W92000004,20,80,0.0700002219829702,FAIRFIELD SURGERY
NP62PG,W92000004,20,82,4.842641329197,LLISWERRY MEDICAL CENTRE
CH74AP,W92000004,20,69,1.43775662394848,NORTH WALES
SA19LZ,W92000004,20,109,1.12811564489825,BONYMAEN CLINIC
CH89BR,W92000004,20,43,5.75573190668124,DR GS ARORA'S PRACTICE
SA115BT,W92000004,20,84,0.274704626924687,VALE OF NEATH PRACTICE
SA667LN,W92000004,20,18,7.44096606274906,NARBERTH SURGERY
CF239EE,W92000004,20,190,0.227244281188998,LLANEDEYRN HEALTH CENTRE
LL184LD,W92000004,20,43,0.983504457265851,MADRYN HOUSE SURGERY
NP16GJ,W92000004,20,222,0.248369957423065,RISCA SURGERY
NPT9QS,W92000004,20,121,0.163308600277959,LOCUM E
NP264WY,W92000004,20,48,0.479143150987937,GRAY HILL SURGERY
SA45AY,W92000004,20,103,1.5286295709917,TY'R FELIN SURGERY
NP152AX,W92000004,20,52,5.16149441045773,DR C PRACTICE01
LL143NE,W92000004,20,39,0.399154824764027,CRANE MEDICAL CENTRE
CF54YE,W92000004,20,165,0.537432541664412,MEDDYGFA LANSDOWNE SURGERY
CF145QN,W92000004,20,205,0.70510712346238,ST. ISAN ROAD SURGERY
LL413DD,W92000004,20,9,0.315168664917683,HEALTH SERVICES CENTRE
CF371TS,W92000004,20,221,0.863068283062372,TAFF VALE PRACTICE
LL137ZJ,W92000004,20,64,0.332131601113983,PRIMARY CARE SMP
CF453PR,W92000004,20,150,0.113826925888667,HILLCREST MEDICAL CENTRE
CH54PG,W92000004,20,57,0.452780414007026,THE QUAY SURGERY
NP199HX,W92000004,20,91,0.667959677289504,RINGLAND MEDICAL PRACTICE
SA640HD,W92000004,20,4,0.410536343434211,MEDDYGFA WDIG
CF52WZ,W92000004,20,165,0.542347731672944,MEDDYGFA LANSDOWNE SURGERY
CF344AJ,W92000004,20,105,0.283217571557149,LLYNFI SURGERY
NP65PP,W92000004,20,19,0.0934686163574201,VAUXHALL SURGERY
NP64EA,W92000004,20,50,0.887846388912077,GRAY HILL SURGERY
CF141XG,W92000004,20,196,0.152145084614266,BISHOPS ROAD MEDICAL CENTRE
LL547TW,W92000004,20,26,2.4600940702856,DR JCB THOMPSON'S PRACTICE
LL651PY,W92000004,20,8,0.348508572414863,CAMBRIA SURGERY
SA112FA,W92000004,20,109,1.49999970708701,ALFRED ST PRIMARY CARE CENTRE
SA132WQ,W92000004,20,101,1.40492340814645,MOUNT SURGERY
SA350DB,W92000004,20,17,6.97711636196991,DR BS VIRDI'S PRACTICE
LD71BS,W92000004,20,2,0.103142128057646,WYLCWM STREET SURGERY
CF834BA,W92000004,20,259,0.193448956404025,MEDDYGFA TRIDWR
SY133EA,W92000004,20,32,2.27371112847131,THE SURGERY
CH73FF,W92000004,20,65,1.21634161108901,BRADLEY'S PRACTICE
CF484NH,W92000004,20,143,0.0660043543522107,BROOKSIDE MEDICAL CENTRE
CF374LN,W92000004,20,219,0.607196667290086,EGLWYS BACH SURGERY
SA112TP,W92000004,20,111,1.00744116922936,DR J LETHBRIDGE'S PRACTICE
NPT7TJ,W92000004,20,138,0.699418090698834,RICHMOND CLINIC
NP234NW,W92000004,20,111,0.102823379421759,LOCUM NK
SA155RY,W92000004,20,39,0.458902461407638,MEDDYGFA'R SARN
CF56DP,W92000004,20,162,1.80883607302347,WOODLANDS MEDICAL CENTRE
CH76AD,W92000004,20,64,3.09123580741591,LOCUM S
LL183BU,W92000004,20,44,0.157798761108469,SUBSTANCE MISUSE SERVICE
CH69BW,W92000004,20,49,0.112629124384554,Flint Community Hospital
NP53YJ,W92000004,20,11,0.305404574161258,DIXTON ROAD SURGERY
NP95JL,W92000004,20,169,0.348740481237866,MALPAS BROOK HEALTH CENTRE
SA183YY,W92000004,20,69,1.62796073385056,BRYNTEG SURGERY
SY231UA,W92000004,20,8,0.786474170721134,YSTWYTH MEDICAL GROUP
CF349AN,W92000004,20,98,0.779848097411717,LLYNFI SURGERY
SY186RE,W92000004,20,8,0.848152643202085,THE ARWYSTLI MEDICAL PRACTICE
SA146AH,W92000004,20,69,1.63407199327234,MEDDYGFA'R TYMBL
NP263BZ,W92000004,20,66,4.0024374578685,UNDERWOOD HEALTH CENTRE
NP121FW,W92000004,20,215,0.826711045830925,SUNNYBANK HEALTH CENTRE
NP45RT,W92000004,20,137,0.892599566203644,TROSNANT LODGE
SA106YN,W92000004,20,109,0.861844777235395,TABERNACLE SURGERY
CF78BY,W92000004,20,206,1.00681225430555,NEWPARK SURGERY
CF61TS,W92000004,20,130,0.324810194413342,STANWELL SURGERY
NP237TG,W92000004,20,150,0.614836105525474,CWM HEALTH CENTRE
CF314AL,W92000004,20,70,0.501450757042822,RIVERSDALE HOUSE
SA43YY,W92000004,20,82,0.252278381713343,DR GB GUMBLEY'S PRACTICE
NP25QF,W92000004,20,128,0.648031366677126,Rhymney Health Centre
SA313QE,W92000004,20,17,0.654304868077857,DYFED POWYS DEPUTY
CF390LE,W92000004,20,162,0.156766465656019,ALTERNATIVE PRIMARY HEALTH
CF356GH,W92000004,20,77,0.44702941736768,HMP PARC
CF369AW,W92000004,20,41,0.152716283687197,DR TD EALES SURGERY
LL227NN,W92000004,20,50,0.694901820891243,ABERGELE CLINIC
LL139PG,W92000004,20,64,0.291361172808166,CAIA PARK SURGERY
CF16SP,W92000004,20,157,0.693168689123618,BUTETOWN MEDICAL PRACTICE
LL297SN,W92000004,20,43,0.168706822054467,GLYN COLWYN
CF623DJ,W92000004,20,109,2.78485414362192,DR A ARORA'S PRACTICE
CF349DT,W92000004,20,109,0,LLYNFI SURGERY
SA15EH,W92000004,20,100,0.0438101791379266,PRIMECARE DR
LL625PB,W92000004,20,32,2.54757968773591,PARC GLAS
CF236PE,W92000004,20,201,1.38276360149527,CYNCOED MEDICAL PRACTICE
SA444WW,W92000004,20,10,2.16490570301019,LLYNYFRAN SURGERY
LL309DY,W92000004,20,29,0.299059081817091,PRIMARY CARE CENTRE
LL181ND,W92000004,20,44,0.11299192862005,LAKESIDE MEDICAL CENTRE
CF643YL,W92000004,20,128,0.342325713126879,STANWELL SURGERY
CF66NU,W92000004,20,119,0.183975149282093,DR RD WILLIAMS' PRACTICE
CF142GA,W92000004,20,183,0.228692659771387,LLANDAFF NORTH MED CENTRE
SA43ZQ,W92000004,20,103,1.52905640085,TY'R FELIN SURGERY
SA183QQ,W92000004,20,90,2.54039899796916,THE SURGERY
CF69LY,W92000004,20,97,1.00691324475538,ST ATHAN MEDICAL CENTRE
SY208TW,W92000004,20,7,3.09741933051558,MACHYNLLETH HEALTH CENTRE
CF64JQ,W92000004,20,130,0.38514961324221,DR R LLEWELLYN'S PRACTICE
LL452LE,W92000004,20,7,10.8465032424815,MINFOR SURGERY
NP43NY,W92000004,20,174,1.14666279558275,BETTWS HEALTH CENTRE
HR35AB,W92000004,20,4,11.2004842067808,HAYGARTH MEDICAL CENTRE
SY107QD,W92000004,20,8,10.7680830581207,LLANFYLLIN MEDICAL CENTRE
NPT2HB,W92000004,20,166,0.493169286833773,ST DAVID'S CLINIC
LL574HY,W92000004,20,30,2.19854240735946,BRON DERW MEDICAL CENTRE
SA79HU,W92000004,20,110,1.26547955709466,CLYDACH PRIMARY CARE CENTRE
CF14TS,W92000004,20,167,0.366489996004931,BRO TAF DEPUTY
NP61RH,W92000004,20,139,0.88582540186707,WENTWOOD WARD
LD65EE,W92000004,20,6,0.0704745192038056,RHAYADER MEDICAL CENTRE
CF426RF,W92000004,20,125,0.189335557395432,DR N SINGH'S PRACTICE
CF642YE,W92000004,20,134,0.149923492048948,VOG LHB
SA678YQ,W92000004,20,23,0.0606572741708733,NARBERTH SURGERY
LL163RD,W92000004,20,45,0.237138833637928,BRONYFFYNNON SURGERY
SA726PS,W92000004,20,22,0.704207738446905,ARGYLE MEDICAL GROUP
LL499UU,W92000004,20,11,2.28061939476343,DR JM LOCUM'S PRACTICE
LD71WU,W92000004,20,2,2.06425239906785,WYLCWM STREET SURGERY
CF643HR,W92000004,20,126,0.734163748485995,REDLANDS SURGERY
NP203ND,W92000004,20,184,0.294001255570408,DR AB UHB02'S PRACTICE
SA67PD,W92000004,20,106,0.393190351463425,CLASE SURGERY
CF300DT,W92000004,20,189,0.822256185567509,LLANRUMNEY MEDICAL GROUP
CF371YX,W92000004,20,214,0.309593407522713,DRUGAID
CF144YT,W92000004,20,206,0.604037309016242,ST. ISAN ROAD SURGERY
CF728SB,W92000004,20,197,1.14174202652833,OLD SCHOOL SURGERY
SA182TQ,W92000004,20,47,2.74325914941301,BRYNTEG SURGERY
LL144ZA,W92000004,20,64,0.332131601113983,PRIMARY CARE SMP
NP255PX,W92000004,20,11,4.43273077416657,Monnow Vale Hospital
LL680TR,W92000004,20,13,8.61829665133003,CANOLFAN IECHYD AMLWCH
LL319AA,W92000004,20,30,0.176680377789802,RURAL NORTH CLINIC
LL210PR,W92000004,20,8,4.94155969415522,UWCHALED MEDICAL PRACTICE
SA43GW,W92000004,20,86,0.256890048674171,DR GB GUMBLEY'S PRACTICE
NP19BS,W92000004,20,189,0.411208240631308,THE ROGERSTONE PRACTICE
LL228EG,W92000004,20,52,2.36595548306894,GWRYCH MEDICAL CENTRE
CF447RF,W92000004,20,123,0.166132201838869,74 MONK STREET
CF32GH,W92000004,20,186,1.79617961367007,DR RD JONES' PRACTICE
SA667XD,W92000004,20,8,8.28314647936207,DR BS VIRDI'S PRACTICE
LL401BA,W92000004,20,4,0.261453025503005,THE SURGERY
CF46JX,W92000004,20,212,1.03431399516128,THE OLD SURGERY CLINIC
NP53JQ,W92000004,20,7,1.13368878029297,DIXTON ROAD SURGERY
SA726RZ,W92000004,20,22,0.895731755242711,HAVEN WAY DAY
SA55DH,W92000004,20,100,0.144749646104439,FFORESTFACH MEDICAL GROUP
SA119BX,W92000004,20,110,0.139778639951811,ALFRED ST PRIMARY CARE CENTRE
NP41BB,W92000004,20,141,0.395225054811253,NEW CHAPEL STREET SURGERY
CF478HL,W92000004,20,129,0.193500639810595,DR A RAHIM'S PRACTICE
CF87NG,W92000004,20,258,0.945565459566696,OAKFIELD SURGERY
SA44FX,W92000004,20,102,0.523406727303173,COMMUNITY RESOURCE TEAM
SY218ST,W92000004,20,4,2.84126858765599,WELSHPOOL HEALTH CENTRE
NP16GG,W92000004,20,209,0.542878049059089,RISCA SURGERY
SA128SD,W92000004,20,103,1.44262395969422,REHAB TEAM PCP
NP447YP,W92000004,20,136,0.670967915268346,NEW CHAPEL STREET SURGERY
CF336PB,W92000004,20,68,0.581029788272805,HEATHBRIDGE HOUSE
CF78DA,W92000004,20,211,0.940294366804161,NEWPARK SURGERY
CF381GB,W92000004,20,224,0.747133279057616,PRIMARY CARE D&A SERVICE
LL319JZ,W92000004,20,35,1.83155446634718,THE MEDICAL CENTRE
CF69JB,W92000004,20,112,2.47936155074432,ST ATHAN MEDICAL CENTRE
SA197JQ,W92000004,20,10,11.8716116281097,DERMATOLOGY CLINIC
LL366ZZ,W92000004,20,10,0.477879913671386,Tywyn Hospital
SA715SQ,W92000004,20,18,4.50957272489144,HAVEN WAY DAY
LL198EG,W92000004,20,34,0.776887792778368,HAFEN LLES
CF327SY,W92000004,20,119,0.192462175797969,DR K PALANIVEL'S PRACTICE
CF104PA,W92000004,20,153,1.1832741933209,BUTETOWN MEDICAL PRACTICE
SA11UZ,W92000004,20,96,0.524950493374764,PRIMECARE
SA732LZ,W92000004,20,19,0.435442205124691,BARLOW HOUSE SURGERY
NP34HP,W92000004,20,116,0.829361299616483,LOCUM NK
CF102SS,W92000004,20,168,0.129509651087532,BRO TAF DEPUTY
SY210AN,W92000004,20,8,10.1623454937641,CAEREINION HEALTH CENTRE
SY231PQ,W92000004,20,10,0.459075045475433,CEREDIGION CDAT
CF719BT,W92000004,20,62,3.46689940353565,ERYL SURGERY
CF48RY,W92000004,20,187,1.25003560294588,RADYR MEDICAL CENTRE
NP199DH,W92000004,20,120,0.770423728763547,LOCUM E
NP45QE,W92000004,20,136,0.282705881893086,BLOCK C
NP45SJ,W92000004,20,137,0.862264424905349,TROSNANT LODGE
CF417BY,W92000004,20,129,0.538073870590739,DR M THAWAIT'S PRACTICE
LL152DS,W92000004,20,18,8.31172327136038,THE CLINIC
CF470BU,W92000004,20,129,0.239979313179337,SUBSTANCE MISUSE SUPPORT
SA724SL,W92000004,20,22,3.73828316462887,DR RW HANNAFORD'S PRACTICE
NP45QH,W92000004,20,127,0.838205789759894,PANTEG HEALTH CENTRE
CF240BD,W92000004,20,166,0.176788194638005,HMP CARDIFF
CF401SG,W92000004,20,154,1.59527386865582,PENYGRAIG SURGERY
NP66JL,W92000004,20,20,2.21733810666031,MONMOUTH LHB
LL116TF,W92000004,20,66,0.713828027807067,FORGE ROAD SURGERY
NP207EF,W92000004,20,180,0.273232521546175,BETTWS HEALTH CENTRE
SA182DG,W92000004,20,67,0.347501299900129,BRYNTEG SURGERY
CF103NN,W92000004,20,167,0.683581697015275,PRIMECARE V OF G OOH
NP263FP,W92000004,20,66,3.66756456591729,UNDERWOOD HEALTH CENTRE
SA55HN,W92000004,20,106,0.694579251402691,CHERITON MEDICAL CENTRE
SA57BU,W92000004,20,103,1.04734756854254,CHERITON MEDICAL CENTRE
NP94YT,W92000004,20,173,0.122830767806333,CRI GWENT DRR
SA127SU,W92000004,20,104,0.933741522319889,ROSEDALE MEDICAL PRACTICE
SY175LD,W92000004,20,9,11.8807338653511,LLANIDLOES PHARMACY
CF643BN,W92000004,20,125,0.409879454863223,DR IG FINLAY'S PRACTICE
NP44QA,W92000004,20,178,0.914392659171107,FAIRWATER MEDICAL CENTRE
SY162WP,W92000004,20,9,0.167949805449058,KALEIDISCOPE
SY210AL,W92000004,20,9,7.89262162060988,CAEREINION HEALTH CENTRE
NP43YS,W92000004,20,174,1.14666279558275,BETTWS HEALTH CENTRE
SY234UE,W92000004,20,9,2.97024303463786,YSTWYTH MEDICAL GROUP
SA109DA,W92000004,20,54,1.37824008015814,St John Ambulance - Not manned 24/7
SA626JW,W92000004,20,24,5.67291203895907,"OOH OFFICE, 1ST FLR"
CF336EX,W92000004,20,67,0.50318028289476,HEATHBRIDGE HOUSE
SA48LF,W92000004,20,104,1.24552894837358,TALYBONT SURGERY
SA67YP,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
NP64SF,W92000004,20,32,2.5068770115184,GRAY HILL SURGERY
CF157QB,W92000004,20,214,0.332080059189866,THE MEDICAL CENTRE
CF446XZ,W92000004,20,138,0.557003720282657,DR SK CHATTOPADHYAY'S PRACTICE
LL298WZ,W92000004,20,40,0.103864737273302,THE DAWN CENTRE
SA612HS,W92000004,20,22,0.858002348430098,"OOH OFFICE, 1ST FLR"
CF717NB,W92000004,20,69,4.09427661903626,NORTH COURT
NP90NL,W92000004,20,128,0.187193856277547,LLISWERRY MEDICAL CENTRE
NPT1TA,W92000004,20,173,0.122830767806333,CRI GWENT DRR
SA732DN,W92000004,20,19,0.0980724809275175,BARLOW HOUSE SURGERY
NP35RJ,W92000004,20,110,0.935166936793552,GLAN RHYD SURGERY
CF62AF,W92000004,20,132,0.0858145556626361,VOG LHB
CH75EU,W92000004,20,63,3.52539067617518,NORTH WALES
SA488AE,W92000004,20,13,8.76923211833308,CEREDIGION LHB
SA131NQ,W92000004,20,102,1.08989858454345,REHAB TEAM PCP
SA151AZ,W92000004,20,80,0.19287306199414,AVENUE VILLA SURGERY
NP91DU,W92000004,20,172,0.297384024304825,DR MK BOSE'S PRACTICE
CH51ZU,W92000004,20,58,0.508082461009673,QUEENSFERRY MEDICAL PRACTICE
SA48EE,W92000004,20,105,1.20682128302867,TALYBONT SURGERY
SA160RG,W92000004,20,42,1.1403193530022,MEDDYGFA TYWYN BACH
SA313YD,W92000004,20,20,0.991093098624866,HYWEL DDA HEALTH BOARD
SA67NF,W92000004,20,106,0.943213355522315,CLASE SURGERY
NP263EW,W92000004,20,55,4.54073004391921,GRAY HILL SURGERY
NP53AB,W92000004,20,12,0.238658755497855,Monnow Vale Hospital
LL545NG,W92000004,20,19,6.32807406548229,CORWEN HOUSE
LL163LJ,W92000004,20,46,0.0723699553980753,BRONYFFYNNON SURGERY
NP204LQ,W92000004,20,177,0.439576507610219,BRYNGWYN SURGERY
NP207UA,W92000004,20,181,0.477199143633811,BETTWS HEALTH CENTRE
NP16PD,W92000004,20,206,0.871010417673546,WELLSPRING MEDICAL CENTRE
NP117NN,W92000004,20,231,1.04791178639128,ST. LUKE'S SURGERY
NP94US,W92000004,20,176,0.176575897013702,BRYNGWYN SURGERY
CF17RG,W92000004,20,161,0.249774802150614,SALTMEAD MEDICAL CENTRE
NPT4PD,W92000004,20,176,0.182132879714932,CRI GWENT DRR
NP43NG,W92000004,20,174,1.14666279558275,BETTWS HEALTH CENTRE
SA677EE,W92000004,20,23,0.250163771115223,NARBERTH SURGERY
LL228BZ,W92000004,20,52,5.29800793573744,CADWGAN SURGERY
CH52XB,W92000004,20,58,0.508082461009673,QUEENSFERRY MEDICAL PRACTICE
LL210NW,W92000004,20,11,5.11620206940521,CORWEN HEALTH CENTRE
CF433PD,W92000004,20,140,0.62256796025895,TYLORSTOWN SURGERY
SY226PH,W92000004,20,3,10.6277117578748,WELSHPOOL HEALTH CENTRE
SA433LU,W92000004,20,7,4.39532945590209,CARDIGAN HEALTH CENTRE
LL588SW,W92000004,20,30,4.7912137667311,THE HEALTH CENTRE
CF832TX,W92000004,20,244,0.646984419276779,DR R BASHAR'S PRACTICE
LL186AA,W92000004,20,39,0.182744477434118,DR GS ARORA'S PRACTICE
CH73BQ,W92000004,20,66,1.1671104700105,DR GR HOGGINS' PRACTICE
NP444NG,W92000004,20,154,0.524288701260527,GREENMEADOW SURGERY
SY163AA,W92000004,20,9,0.379372638664385,NEWTOWN MEDICAL CENTRE
NP92AY,W92000004,20,164,0.36819357518832,KALEIDOSCOPE PROJECT
SA113HR,W92000004,20,107,0.564314966780587,HEALTH CENTRE
SA20ED,W92000004,20,91,0.509130956171766,UPLANDS & MUMBLES SURGERY
CF355AB,W92000004,20,50,2.216483860926,ASHFIELD SURGERY
SA107AQ,W92000004,20,106,2.42679964437991,CASTLE SURGERY
SA640DZ,W92000004,20,4,0.995551364771935,MEDDYGFA WDIG
LL152UU,W92000004,20,68,2.21898703035754,PLAS MEDDYG
SY234DR,W92000004,20,12,4.95275742182606,LLANILAR HEALTH CENTRE
CF81LJ,W92000004,20,241,0.370239882947706,MARKET STREET PRACTICE
SA151HH,W92000004,20,80,0.996697050768201,MEDDYGFA GELLI-ONN
SA129YT,W92000004,20,107,0.541158161206827,CWMAVON HEALTH CENTRE
CF11JW,W92000004,20,166,0.309246506413612,CARDIFF IOIS
LD39BY,W92000004,20,7,0.0120699150537744,BRECON CLINIC
NP96HD,W92000004,20,165,0.256715917345729,DR SK JETHWA'S PRACTICE
SA132BZ,W92000004,20,99,0.817383322014492,MOUNT SURGERY
CF319FN,W92000004,20,68,0.625244862166879,ASHFIELD SURGERY
NP99RZ,W92000004,20,120,0.0650818110574197,LOCUM E
LL170EL,W92000004,20,42,0.713082730912852,PEN Y BONT SURGERY
NP34SL,W92000004,20,99,0.33428016071128,DR DL DAVIES' PRACTICE
NP65YE,W92000004,20,15,0.689150322566623,VAUXHALL SURGERY
SA19FR,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
LD38TW,W92000004,20,5,11.6637471823552,TY HENRY VAUGHAN
SY132LL,W92000004,20,15,4.05630918788876,THE SURGERY
CF79XH,W92000004,20,185,0.997413537711815,OLD SCHOOL SURGERY
NP78NW,W92000004,20,22,8.46320885517338,HEREFORD ROAD SURGERY
LL163TA,W92000004,20,43,0.105406886054743,BERLLAN SURGERY
CF340BF,W92000004,20,95,1.79785712995733,LLYNFI SURGERY
CH75UL,W92000004,20,62,6.75914913344487,PANTON SURGERY
NP92PG,W92000004,20,162,0.434609243135033,ST DAVID'S CLINIC
LL197ZU,W92000004,20,32,0.146932942431548,HAFEN LLES
CF484BG,W92000004,20,140,1.89814429809591,BROOKSIDE MEDICAL CENTRE
CH71ZU,W92000004,20,69,0.180419164438171,LOCUM S
CF356FG,W92000004,20,71,1.15267968681938,HMP PARC
NPT4LY,W92000004,20,176,0.129809773586102,BRYNGWYN SURGERY
LL520EF,W92000004,20,10,0.430012822911973,THE HEALTH CENTRE
SA27QL,W92000004,20,97,1.87131728828594,SKETTY & KILLAY MEDICAL CENTRE
LL554NN,W92000004,20,22,9.21616378059138,HEALTH SERVICES CENTRE
NP25DS,W92000004,20,127,1.1527235622586,Rhymney Health Centre
SA18HE,W92000004,20,103,0.295675619544988,ABMU GP OOH SERVICE
LL114SB,W92000004,20,64,1.25683677920694,PEN Y MAES HEALTH CENTRE
NP165UT,W92000004,20,17,0.598180578035886,VAUXHALL SURGERY
LL372QF,W92000004,20,7,7.81636722981932,MINFOR SURGERY
SA726SD,W92000004,20,22,0.837682115155439,HAVEN WAY DAY
NP75DL,W92000004,20,64,0,TUDOR GATE SURGERY
SY217RR,W92000004,20,8,1.04793776219551,WELSHPOOL HEALTH CENTRE
CF336RL,W92000004,20,76,1.18246890895528,THE SURGERY
NP446HJ,W92000004,20,185,0.954927983298808,FAIRWATER MEDICAL CENTRE
CH88QX,W92000004,20,59,4.32370594588708,PENNANT SURGERY
CH72JX,W92000004,20,65,0.192721074332728,DR GR HOGGINS' PRACTICE
LL228NG,W92000004,20,52,4.3894645964971,CADWGAN SURGERY
SA433AF,W92000004,20,7,0.609692739685248,CARDIGAN HEALTH CENTRE
CF33YR,W92000004,20,189,0.822256185567509,LLANRUMNEY MEDICAL GROUP
LL301YR,W92000004,20,27,0.312677053949929,CRAIG Y DON MEDICAL PRACTICE
SA133NN,W92000004,20,104,1.42140824040655,CYMMER SURGERY
LL165YH,W92000004,20,46,0.735149755262464,THE LODGE
LL113ZE,W92000004,20,64,0.332131601113983,PRIMARY CARE SMP
CF11TR,W92000004,20,163,0.420589724204584,SALTMEAD MEDICAL CENTRE
NP235PW,W92000004,20,108,0.329881220882208,GLAN RHYD SURGERY
LL164BN,W92000004,20,46,2.7417478433716,THE LODGE
LL138NB,W92000004,20,64,0.235473579454097,PLAS Y BRYN MEDICAL CENTRE
CF369BT,W92000004,20,41,0.152716283687197,DR TD EALES SURGERY
LL142AP,W92000004,20,52,0.78709080028012,THE SURGERY
CF27EA,W92000004,20,197,0.35779707901404,ST. DAVIDS MEDICAL CENTRE
CF372LW,W92000004,20,187,1.98986042489524,PORTH FARM SURGERY
